# line in -y
timestamp, encoder0, encoder1, encoder2
579623031, 90441, 27620, -116225
579624033, 90441, 27620, -116225
579642065, 90441, 27620, -116225
579643039, 90441, 27620, -116225
579662031, 90441, 27620, -116225
579663033, 90441, 27620, -116225
579681074, 90441, 27620, -116225
579682038, 90441, 27620, -116225
579701031, 90441, 27620, -116225
579702033, 90441, 27620, -116225
579720060, 90441, 27620, -116225
579721051, 90441, 27620, -116225
579740032, 90441, 27620, -116225
579741040, 90441, 27620, -116225
579759070, 90441, 27620, -116225
579760065, 90441, 27620, -116225
579779066, 90441, 27620, -116225
579779092, 90441, 27620, -116225
579798082, 90441, 27620, -116225
579799067, 90441, 27620, -116225
579818038, 90441, 27620, -116225
579819033, 90441, 27620, -116225
579838076, 90441, 27620, -116225
579838130, 90441, 27620, -116225
579857031, 90441, 27620, -116225
579858033, 90441, 27620, -116225
579876066, 90441, 27620, -116225
579877071, 90441, 27620, -116225
579895039, 90441, 27620, -116225
579897025, 90441, 27620, -116225
579915038, 90441, 27620, -116225
579916125, 90441, 27620, -116225
579934031, 90441, 27620, -116225
579936027, 90441, 27620, -116225
579954070, 90441, 27620, -116225
579955057, 90441, 27620, -116225
579974029, 90441, 27620, -116225
579975033, 90441, 27620, -116225
579993069, 90441, 27620, -116225
579994064, 90441, 27620, -116225
580013031, 90441, 27620, -116225
580014033, 90441, 27620, -116225
580032043, 90441, 27620, -116225
580033076, 90441, 27620, -116225
580051040, 90441, 27620, -116225
580053026, 90441, 27620, -116225
580071046, 90441, 27620, -116225
580072054, 90441, 27620, -116225
580090031, 90441, 27620, -116225
580092027, 90441, 27620, -116225
580110063, 90441, 27620, -116225
580111073, 90441, 27620, -116225
580129031, 90441, 27620, -116225
580131027, 90441, 27620, -116225
580149070, 90441, 27620, -116225
580150070, 90441, 27620, -116225
580169031, 90441, 27620, -116225
580170033, 90441, 27620, -116225
580188069, 90441, 27620, -116225
580189043, 90441, 27620, -116225
580208030, 90441, 27620, -116225
580209033, 90441, 27620, -116225
580227032, 90441, 27620, -116225
580229065, 90441, 27620, -116225
580246032, 90441, 27620, -116225
580249031, 90441, 27620, -116225
580266031, 90441, 27620, -116225
580269074, 90441, 27620, -116225
580285032, 90441, 27620, -116225
580289031, 90441, 27620, -116225
580305031, 90441, 27620, -116225
580309065, 90441, 27620, -116225
580324031, 90441, 27620, -116225
580329027, 90441, 27620, -116225
